cand,date,rcp
Huckabee,2013-12-03 00:00:00,
Fiorina,2013-12-03 00:00:00,
Santorum,2013-12-03 00:00:00,5.0
Walker,2013-12-03 00:00:00,4.5
Jindal,2013-12-03 00:00:00,4.5
Perry,2013-12-03 00:00:00,4.3
Graham,2013-12-03 00:00:00,
Pataki,2013-12-03 00:00:00,
Trump,2013-12-02 00:00:00,
Cruz,2013-12-02 00:00:00,12.0
Rubio,2013-12-02 00:00:00,12.0
Carson,2013-12-02 00:00:00,
Bush,2013-12-02 00:00:00,10.5
Christie,2013-12-02 00:00:00,18.8
Paul,2013-12-02 00:00:00,17.0
Kasich,2013-12-02 00:00:00,
Huckabee,2013-12-02 00:00:00,
Fiorina,2013-12-02 00:00:00,
Santorum,2013-12-02 00:00:00,5.0
Walker,2013-12-02 00:00:00,4.5
Jindal,2013-12-02 00:00:00,4.5
Perry,2013-12-02 00:00:00,4.3
Graham,2013-12-02 00:00:00,
Pataki,2013-12-02 00:00:00,
Trump,2013-12-01 00:00:00,
Cruz,2013-12-01 00:00:00,12.0
Rubio,2013-12-01 00:00:00,12.0
Carson,2013-12-01 00:00:00,
Bush,2013-12-01 00:00:00,10.5
Christie,2013-12-01 00:00:00,18.8
Paul,2013-12-01 00:00:00,17.0
Kasich,2013-12-01 00:00:00,
Huckabee,2013-12-01 00:00:00,
Fiorina,2013-12-01 00:00:00,
Santorum,2013-12-01 00:00:00,5.0
Walker,2013-12-01 00:00:00,4.5
Jindal,2013-12-01 00:00:00,4.5
Perry,2013-12-01 00:00:00,4.3
Graham,2013-12-01 00:00:00,
Pataki,2013-12-01 00:00:00,
Trump,2013-11-30 00:00:00,
Cruz,2013-11-30 00:00:00,12.0
Rubio,2013-11-30 00:00:00,12.0
Carson,2013-11-30 00:00:00,
Bush,2013-11-30 00:00:00,10.5
Christie,2013-11-30 00:00:00,18.8
Paul,2013-11-30 00:00:00,17.0
Kasich,2013-11-30 00:00:00,
Huckabee,2013-11-30 00:00:00,
Fiorina,2013-11-30 00:00:00,
Santorum,2013-11-30 00:00:00,5.0
Walker,2013-11-30 00:00:00,4.5
Jindal,2013-11-30 00:00:00,4.5
Perry,2013-11-30 00:00:00,4.3
Graham,2013-11-30 00:00:00,
Pataki,2013-11-30 00:00:00,
Trump,2013-11-29 00:00:00,
Cruz,2013-11-29 00:00:00,12.0
Rubio,2013-11-29 00:00:00,12.0
Carson,2013-11-29 00:00:00,
Bush,2013-11-29 00:00:00,10.5
Christie,2013-11-29 00:00:00,18.8
Paul,2013-11-29 00:00:00,17.0
Kasich,2013-11-29 00:00:00,
Huckabee,2013-11-29 00:00:00,
Fiorina,2013-11-29 00:00:00,
Santorum,2013-11-29 00:00:00,5.0
Walker,2013-11-29 00:00:00,4.5
Jindal,2013-11-29 00:00:00,4.5
Perry,2013-11-29 00:00:00,4.3
Graham,2013-11-29 00:00:00,
Pataki,2013-11-29 00:00:00,
Trump,2013-11-28 00:00:00,
Cruz,2013-11-28 00:00:00,11.0
Rubio,2013-11-28 00:00:00,11.8
Carson,2013-11-28 00:00:00,
Bush,2013-11-28 00:00:00,11.8
Christie,2013-11-28 00:00:00,17.0
Paul,2013-11-28 00:00:00,16.5
Kasich,2013-11-28 00:00:00,
Huckabee,2013-11-28 00:00:00,
Fiorina,2013-11-28 00:00:00,
Santorum,2013-11-28 00:00:00,4.0
Walker,2013-11-28 00:00:00,4.5
Jindal,2013-11-28 00:00:00,4.5
Perry,2013-11-28 00:00:00,3.0
Graham,2013-11-28 00:00:00,
Pataki,2013-11-28 00:00:00,
Trump,2013-11-27 00:00:00,
Cruz,2013-11-27 00:00:00,11.0
Rubio,2013-11-27 00:00:00,11.8
Carson,2013-11-27 00:00:00,
Bush,2013-11-27 00:00:00,11.8
Christie,2013-11-27 00:00:00,17.0
Paul,2013-11-27 00:00:00,16.5
Kasich,2013-11-27 00:00:00,
Huckabee,2013-11-27 00:00:00,
Fiorina,2013-11-27 00:00:00,
Santorum,2013-11-27 00:00:00,4.0
Walker,2013-11-27 00:00:00,4.5
Jindal,2013-11-27 00:00:00,4.5
Perry,2013-11-27 00:00:00,3.0
Graham,2013-11-27 00:00:00,
Pataki,2013-11-27 00:00:00,
Trump,2013-11-26 00:00:00,
Cruz,2013-11-26 00:00:00,11.0
Rubio,2013-11-26 00:00:00,11.8
Carson,2013-11-26 00:00:00,
Bush,2013-11-26 00:00:00,11.8
Christie,2013-11-26 00:00:00,17.0
Paul,2013-11-26 00:00:00,16.5
Kasich,2013-11-26 00:00:00,
Huckabee,2013-11-26 00:00:00,
Fiorina,2013-11-26 00:00:00,
Santorum,2013-11-26 00:00:00,4.0
Walker,2013-11-26 00:00:00,4.5
Jindal,2013-11-26 00:00:00,4.5
Perry,2013-11-26 00:00:00,3.0
Graham,2013-11-26 00:00:00,
Pataki,2013-11-26 00:00:00,
Trump,2013-11-25 00:00:00,
Cruz,2013-11-25 00:00:00,11.0
Rubio,2013-11-25 00:00:00,11.8
Carson,2013-11-25 00:00:00,
Bush,2013-11-25 00:00:00,11.8
Christie,2013-11-25 00:00:00,17.0
Paul,2013-11-25 00:00:00,16.5
Kasich,2013-11-25 00:00:00,
Huckabee,2013-11-25 00:00:00,
Fiorina,2013-11-25 00:00:00,
Santorum,2013-11-25 00:00:00,4.0
Walker,2013-11-25 00:00:00,4.5
Jindal,2013-11-25 00:00:00,4.5
Perry,2013-11-25 00:00:00,3.0
Graham,2013-11-25 00:00:00,
Pataki,2013-11-25 00:00:00,
Trump,2013-11-24 00:00:00,
Cruz,2013-11-24 00:00:00,11.0
Rubio,2013-11-24 00:00:00,11.8
Carson,2013-11-24 00:00:00,
Bush,2013-11-24 00:00:00,11.8
Christie,2013-11-24 00:00:00,17.0
Paul,2013-11-24 00:00:00,16.5
Kasich,2013-11-24 00:00:00,
Huckabee,2013-11-24 00:00:00,
Fiorina,2013-11-24 00:00:00,
Santorum,2013-11-24 00:00:00,4.0
Walker,2013-11-24 00:00:00,4.5
Jindal,2013-11-24 00:00:00,4.5
Perry,2013-11-24 00:00:00,3.0
Graham,2013-11-24 00:00:00,
Pataki,2013-11-24 00:00:00,
Trump,2013-11-23 00:00:00,
Cruz,2013-11-23 00:00:00,11.0
Rubio,2013-11-23 00:00:00,11.8
Carson,2013-11-23 00:00:00,
Bush,2013-11-23 00:00:00,11.8
Christie,2013-11-23 00:00:00,17.0
Paul,2013-11-23 00:00:00,16.5
Kasich,2013-11-23 00:00:00,
Huckabee,2013-11-23 00:00:00,
Fiorina,2013-11-23 00:00:00,
Santorum,2013-11-23 00:00:00,4.0
Walker,2013-11-23 00:00:00,4.5
Jindal,2013-11-23 00:00:00,4.5
Perry,2013-11-23 00:00:00,3.0
Graham,2013-11-23 00:00:00,
Pataki,2013-11-23 00:00:00,
Trump,2013-11-22 00:00:00,
Cruz,2013-11-22 00:00:00,11.0
Rubio,2013-11-22 00:00:00,11.8
Carson,2013-11-22 00:00:00,
Bush,2013-11-22 00:00:00,11.8
Christie,2013-11-22 00:00:00,17.0
Paul,2013-11-22 00:00:00,16.5
Kasich,2013-11-22 00:00:00,
Huckabee,2013-11-22 00:00:00,
Fiorina,2013-11-22 00:00:00,
Santorum,2013-11-22 00:00:00,4.0
Walker,2013-11-22 00:00:00,4.5
Jindal,2013-11-22 00:00:00,4.5
Perry,2013-11-22 00:00:00,3.0
Graham,2013-11-22 00:00:00,
Pataki,2013-11-22 00:00:00,
Trump,2013-11-21 00:00:00,
Cruz,2013-11-21 00:00:00,11.0
Rubio,2013-11-21 00:00:00,11.8
Carson,2013-11-21 00:00:00,
Bush,2013-11-21 00:00:00,11.8
Christie,2013-11-21 00:00:00,17.0
Paul,2013-11-21 00:00:00,16.5
Kasich,2013-11-21 00:00:00,
Huckabee,2013-11-21 00:00:00,
Fiorina,2013-11-21 00:00:00,
Santorum,2013-11-21 00:00:00,4.0
Walker,2013-11-21 00:00:00,4.5
Jindal,2013-11-21 00:00:00,4.5
Perry,2013-11-21 00:00:00,3.0
Graham,2013-11-21 00:00:00,
Pataki,2013-11-21 00:00:00,
Trump,2013-11-20 00:00:00,
Cruz,2013-11-20 00:00:00,11.0
Rubio,2013-11-20 00:00:00,11.8
Carson,2013-11-20 00:00:00,
Bush,2013-11-20 00:00:00,11.8
Christie,2013-11-20 00:00:00,17.0
Paul,2013-11-20 00:00:00,16.5
Kasich,2013-11-20 00:00:00,
Huckabee,2013-11-20 00:00:00,
Fiorina,2013-11-20 00:00:00,
Santorum,2013-11-20 00:00:00,4.0
Walker,2013-11-20 00:00:00,4.5
Jindal,2013-11-20 00:00:00,4.5
Perry,2013-11-20 00:00:00,3.0
Graham,2013-11-20 00:00:00,
Pataki,2013-11-20 00:00:00,
Trump,2013-11-19 00:00:00,
Cruz,2013-11-19 00:00:00,11.0
Rubio,2013-11-19 00:00:00,11.8
Carson,2013-11-19 00:00:00,
Bush,2013-11-19 00:00:00,11.8
Christie,2013-11-19 00:00:00,17.0
Paul,2013-11-19 00:00:00,16.5
Kasich,2013-11-19 00:00:00,
Huckabee,2013-11-19 00:00:00,
Fiorina,2013-11-19 00:00:00,
Santorum,2013-11-19 00:00:00,4.0
Walker,2013-11-19 00:00:00,4.5
Jindal,2013-11-19 00:00:00,4.5
Perry,2013-11-19 00:00:00,3.0
Graham,2013-11-19 00:00:00,
Pataki,2013-11-19 00:00:00,
Trump,2013-11-18 00:00:00,
Cruz,2013-11-18 00:00:00,11.0
Rubio,2013-11-18 00:00:00,11.8
Carson,2013-11-18 00:00:00,
Bush,2013-11-18 00:00:00,11.8
Christie,2013-11-18 00:00:00,17.0
Paul,2013-11-18 00:00:00,16.5
Kasich,2013-11-18 00:00:00,
Huckabee,2013-11-18 00:00:00,
Fiorina,2013-11-18 00:00:00,
Santorum,2013-11-18 00:00:00,4.0
Walker,2013-11-18 00:00:00,4.5
Jindal,2013-11-18 00:00:00,4.5
Perry,2013-11-18 00:00:00,3.0
Graham,2013-11-18 00:00:00,
Pataki,2013-11-18 00:00:00,
Trump,2013-11-17 00:00:00,
Cruz,2013-11-17 00:00:00,11.0
Rubio,2013-11-17 00:00:00,11.8
Carson,2013-11-17 00:00:00,
Bush,2013-11-17 00:00:00,11.8
Christie,2013-11-17 00:00:00,17.0
Paul,2013-11-17 00:00:00,16.5
Kasich,2013-11-17 00:00:00,
Huckabee,2013-11-17 00:00:00,
Fiorina,2013-11-17 00:00:00,
Santorum,2013-11-17 00:00:00,4.0
Walker,2013-11-17 00:00:00,4.5
Jindal,2013-11-17 00:00:00,4.5
Perry,2013-11-17 00:00:00,3.0
Graham,2013-11-17 00:00:00,
Pataki,2013-11-17 00:00:00,
Trump,2013-11-16 00:00:00,
Cruz,2013-11-16 00:00:00,11.0
Rubio,2013-11-16 00:00:00,11.8
Carson,2013-11-16 00:00:00,
Bush,2013-11-16 00:00:00,11.8
Christie,2013-11-16 00:00:00,17.0
Paul,2013-11-16 00:00:00,16.5
Kasich,2013-11-16 00:00:00,
Huckabee,2013-11-16 00:00:00,
Fiorina,2013-11-16 00:00:00,
Santorum,2013-11-16 00:00:00,4.0
Walker,2013-11-16 00:00:00,4.5
Jindal,2013-11-16 00:00:00,4.5
Perry,2013-11-16 00:00:00,3.0
Graham,2013-11-16 00:00:00,
Pataki,2013-11-16 00:00:00,
Trump,2013-11-15 00:00:00,
Cruz,2013-11-15 00:00:00,11.0
Rubio,2013-11-15 00:00:00,11.8
Carson,2013-11-15 00:00:00,
Bush,2013-11-15 00:00:00,11.8
Christie,2013-11-15 00:00:00,17.0
Paul,2013-11-15 00:00:00,16.5
Kasich,2013-11-15 00:00:00,
Huckabee,2013-11-15 00:00:00,
Fiorina,2013-11-15 00:00:00,
Santorum,2013-11-15 00:00:00,4.0
Walker,2013-11-15 00:00:00,4.5
Jindal,2013-11-15 00:00:00,4.5
Perry,2013-11-15 00:00:00,3.0
Graham,2013-11-15 00:00:00,
Pataki,2013-11-15 00:00:00,
Trump,2013-11-14 00:00:00,
Cruz,2013-11-14 00:00:00,11.0
Rubio,2013-11-14 00:00:00,11.8
Carson,2013-11-14 00:00:00,
Bush,2013-11-14 00:00:00,11.8
Christie,2013-11-14 00:00:00,17.0
Paul,2013-11-14 00:00:00,16.5
Kasich,2013-11-14 00:00:00,
Huckabee,2013-11-14 00:00:00,
Fiorina,2013-11-14 00:00:00,
Santorum,2013-11-14 00:00:00,4.0
Walker,2013-11-14 00:00:00,4.5
Jindal,2013-11-14 00:00:00,4.5
Perry,2013-11-14 00:00:00,3.0
Graham,2013-11-14 00:00:00,
Pataki,2013-11-14 00:00:00,
Trump,2013-11-13 00:00:00,
Cruz,2013-11-13 00:00:00,10.7
Rubio,2013-11-13 00:00:00,10.3
Carson,2013-11-13 00:00:00,
Bush,2013-11-13 00:00:00,11.7
Christie,2013-11-13 00:00:00,15.3
Paul,2013-11-13 00:00:00,15.3
Kasich,2013-11-13 00:00:00,
Huckabee,2013-11-13 00:00:00,
Fiorina,2013-11-13 00:00:00,
Santorum,2013-11-13 00:00:00,3.3
Walker,2013-11-13 00:00:00,4.0
Jindal,2013-11-13 00:00:00,4.5
Perry,2013-11-13 00:00:00,3.0
Graham,2013-11-13 00:00:00,
Pataki,2013-11-13 00:00:00,
Trump,2013-11-12 00:00:00,
Cruz,2013-11-12 00:00:00,10.7
Rubio,2013-11-12 00:00:00,10.3
Carson,2013-11-12 00:00:00,
Bush,2013-11-12 00:00:00,11.7
Christie,2013-11-12 00:00:00,15.3
Paul,2013-11-12 00:00:00,15.3
Kasich,2013-11-12 00:00:00,
Huckabee,2013-11-12 00:00:00,
Fiorina,2013-11-12 00:00:00,
Santorum,2013-11-12 00:00:00,3.3
Walker,2013-11-12 00:00:00,4.0
Jindal,2013-11-12 00:00:00,4.5
Perry,2013-11-12 00:00:00,3.0
Graham,2013-11-12 00:00:00,
Pataki,2013-11-12 00:00:00,
Trump,2013-11-11 00:00:00,
Cruz,2013-11-11 00:00:00,10.7
Rubio,2013-11-11 00:00:00,10.3
Carson,2013-11-11 00:00:00,
Bush,2013-11-11 00:00:00,11.7
Christie,2013-11-11 00:00:00,15.3
Paul,2013-11-11 00:00:00,15.3
Kasich,2013-11-11 00:00:00,
Huckabee,2013-11-11 00:00:00,
Fiorina,2013-11-11 00:00:00,
Santorum,2013-11-11 00:00:00,3.3
Walker,2013-11-11 00:00:00,4.0
Jindal,2013-11-11 00:00:00,4.5
Perry,2013-11-11 00:00:00,3.0
Graham,2013-11-11 00:00:00,
Pataki,2013-11-11 00:00:00,
Trump,2013-11-10 00:00:00,
Cruz,2013-11-10 00:00:00,10.7
Rubio,2013-11-10 00:00:00,10.3
Carson,2013-11-10 00:00:00,
Bush,2013-11-10 00:00:00,11.7
Christie,2013-11-10 00:00:00,15.3
Paul,2013-11-10 00:00:00,15.3
Kasich,2013-11-10 00:00:00,
Huckabee,2013-11-10 00:00:00,
Fiorina,2013-11-10 00:00:00,
Santorum,2013-11-10 00:00:00,3.3
Walker,2013-11-10 00:00:00,4.0
Jindal,2013-11-10 00:00:00,4.5
Perry,2013-11-10 00:00:00,3.0
Graham,2013-11-10 00:00:00,
Pataki,2013-11-10 00:00:00,
Trump,2013-11-09 00:00:00,
Cruz,2013-11-09 00:00:00,10.7
Rubio,2013-11-09 00:00:00,10.3
Carson,2013-11-09 00:00:00,
Bush,2013-11-09 00:00:00,11.7
Christie,2013-11-09 00:00:00,15.3
Paul,2013-11-09 00:00:00,15.3
Kasich,2013-11-09 00:00:00,
Huckabee,2013-11-09 00:00:00,
Fiorina,2013-11-09 00:00:00,
Santorum,2013-11-09 00:00:00,3.3
Walker,2013-11-09 00:00:00,4.0
Jindal,2013-11-09 00:00:00,4.5
Perry,2013-11-09 00:00:00,3.0
Graham,2013-11-09 00:00:00,
Pataki,2013-11-09 00:00:00,
Trump,2013-11-08 00:00:00,
Cruz,2013-11-08 00:00:00,10.7
Rubio,2013-11-08 00:00:00,10.3
Carson,2013-11-08 00:00:00,
Bush,2013-11-08 00:00:00,11.7
Christie,2013-11-08 00:00:00,15.3
Paul,2013-11-08 00:00:00,15.3
Kasich,2013-11-08 00:00:00,
Huckabee,2013-11-08 00:00:00,
Fiorina,2013-11-08 00:00:00,
Santorum,2013-11-08 00:00:00,3.3
Walker,2013-11-08 00:00:00,4.0
Jindal,2013-11-08 00:00:00,4.5
Perry,2013-11-08 00:00:00,3.0
Graham,2013-11-08 00:00:00,
Pataki,2013-11-08 00:00:00,
Trump,2013-11-07 00:00:00,
Cruz,2013-11-07 00:00:00,10.7
Rubio,2013-11-07 00:00:00,10.3
Carson,2013-11-07 00:00:00,
Bush,2013-11-07 00:00:00,11.7
Christie,2013-11-07 00:00:00,15.3
Paul,2013-11-07 00:00:00,15.3
Kasich,2013-11-07 00:00:00,
Huckabee,2013-11-07 00:00:00,
Fiorina,2013-11-07 00:00:00,
Santorum,2013-11-07 00:00:00,3.3
Walker,2013-11-07 00:00:00,4.0
Jindal,2013-11-07 00:00:00,4.5
Perry,2013-11-07 00:00:00,3.0
Graham,2013-11-07 00:00:00,
Pataki,2013-11-07 00:00:00,
Trump,2013-11-06 00:00:00,
Cruz,2013-11-06 00:00:00,10.7
Rubio,2013-11-06 00:00:00,10.3
Carson,2013-11-06 00:00:00,
Bush,2013-11-06 00:00:00,11.7
Christie,2013-11-06 00:00:00,15.3
Paul,2013-11-06 00:00:00,15.3
Kasich,2013-11-06 00:00:00,
Huckabee,2013-11-06 00:00:00,
Fiorina,2013-11-06 00:00:00,
Santorum,2013-11-06 00:00:00,3.3
Walker,2013-11-06 00:00:00,4.0
Jindal,2013-11-06 00:00:00,4.5
Perry,2013-11-06 00:00:00,3.0
Graham,2013-11-06 00:00:00,
Pataki,2013-11-06 00:00:00,
Trump,2013-11-05 00:00:00,
Cruz,2013-11-05 00:00:00,10.7
Rubio,2013-11-05 00:00:00,10.3
Carson,2013-11-05 00:00:00,
Bush,2013-11-05 00:00:00,11.7
Christie,2013-11-05 00:00:00,15.3
Paul,2013-11-05 00:00:00,15.3
Kasich,2013-11-05 00:00:00,
Huckabee,2013-11-05 00:00:00,
Fiorina,2013-11-05 00:00:00,
Santorum,2013-11-05 00:00:00,3.3
Walker,2013-11-05 00:00:00,4.0
Jindal,2013-11-05 00:00:00,4.5
Perry,2013-11-05 00:00:00,3.0
Graham,2013-11-05 00:00:00,
Pataki,2013-11-05 00:00:00,
Trump,2013-11-04 00:00:00,
Cruz,2013-11-04 00:00:00,12.3
Rubio,2013-11-04 00:00:00,10.3
Carson,2013-11-04 00:00:00,
Bush,2013-11-04 00:00:00,10.7
Christie,2013-11-04 00:00:00,14.7
Paul,2013-11-04 00:00:00,15.7
Kasich,2013-11-04 00:00:00,
Huckabee,2013-11-04 00:00:00,
Fiorina,2013-11-04 00:00:00,
Santorum,2013-11-04 00:00:00,3.7
Walker,2013-11-04 00:00:00,3.5
Jindal,2013-11-04 00:00:00,3.5
Perry,2013-11-04 00:00:00,3.0
Graham,2013-11-04 00:00:00,
Pataki,2013-11-04 00:00:00,
Trump,2013-11-03 00:00:00,
Cruz,2013-11-03 00:00:00,12.3
Rubio,2013-11-03 00:00:00,10.3
Carson,2013-11-03 00:00:00,
Bush,2013-11-03 00:00:00,10.7
Christie,2013-11-03 00:00:00,14.7
Paul,2013-11-03 00:00:00,15.7
Kasich,2013-11-03 00:00:00,
Huckabee,2013-11-03 00:00:00,
Fiorina,2013-11-03 00:00:00,
Santorum,2013-11-03 00:00:00,3.7
Walker,2013-11-03 00:00:00,3.5
Jindal,2013-11-03 00:00:00,3.5
Perry,2013-11-03 00:00:00,3.0
Graham,2013-11-03 00:00:00,
Pataki,2013-11-03 00:00:00,
Trump,2013-11-02 00:00:00,
Cruz,2013-11-02 00:00:00,12.3
Rubio,2013-11-02 00:00:00,10.3
Carson,2013-11-02 00:00:00,
Bush,2013-11-02 00:00:00,10.7
Christie,2013-11-02 00:00:00,14.7
Paul,2013-11-02 00:00:00,15.7
Kasich,2013-11-02 00:00:00,
Huckabee,2013-11-02 00:00:00,
Fiorina,2013-11-02 00:00:00,
Santorum,2013-11-02 00:00:00,3.7
Walker,2013-11-02 00:00:00,3.5
Jindal,2013-11-02 00:00:00,3.5
Perry,2013-11-02 00:00:00,3.0
Graham,2013-11-02 00:00:00,
Pataki,2013-11-02 00:00:00,
Trump,2013-11-01 00:00:00,
Cruz,2013-11-01 00:00:00,12.3
Rubio,2013-11-01 00:00:00,10.3
Carson,2013-11-01 00:00:00,
Bush,2013-11-01 00:00:00,10.7
Christie,2013-11-01 00:00:00,14.7
Paul,2013-11-01 00:00:00,15.7
Kasich,2013-11-01 00:00:00,
Huckabee,2013-11-01 00:00:00,
Fiorina,2013-11-01 00:00:00,
Santorum,2013-11-01 00:00:00,3.7
Walker,2013-11-01 00:00:00,3.5
Jindal,2013-11-01 00:00:00,3.5
Perry,2013-11-01 00:00:00,3.0
Graham,2013-11-01 00:00:00,
Pataki,2013-11-01 00:00:00,
Trump,2013-10-31 00:00:00,
Cruz,2013-10-31 00:00:00,12.3
Rubio,2013-10-31 00:00:00,10.3
Carson,2013-10-31 00:00:00,
Bush,2013-10-31 00:00:00,10.7
Christie,2013-10-31 00:00:00,14.7
Paul,2013-10-31 00:00:00,15.7
Kasich,2013-10-31 00:00:00,
Huckabee,2013-10-31 00:00:00,
Fiorina,2013-10-31 00:00:00,
Santorum,2013-10-31 00:00:00,3.7
Walker,2013-10-31 00:00:00,3.5
Jindal,2013-10-31 00:00:00,3.5
Perry,2013-10-31 00:00:00,3.0
Graham,2013-10-31 00:00:00,
Pataki,2013-10-31 00:00:00,
Trump,2013-10-30 00:00:00,
Cruz,2013-10-30 00:00:00,12.3
Rubio,2013-10-30 00:00:00,10.3
Carson,2013-10-30 00:00:00,
Bush,2013-10-30 00:00:00,10.7
Christie,2013-10-30 00:00:00,14.7
Paul,2013-10-30 00:00:00,15.7
Kasich,2013-10-30 00:00:00,
Huckabee,2013-10-30 00:00:00,
Fiorina,2013-10-30 00:00:00,
Santorum,2013-10-30 00:00:00,3.7
Walker,2013-10-30 00:00:00,3.5
Jindal,2013-10-30 00:00:00,3.5
Perry,2013-10-30 00:00:00,3.0
Graham,2013-10-30 00:00:00,
Pataki,2013-10-30 00:00:00,
Trump,2013-10-29 00:00:00,
Cruz,2013-10-29 00:00:00,12.3
Rubio,2013-10-29 00:00:00,10.3
Carson,2013-10-29 00:00:00,
Bush,2013-10-29 00:00:00,10.7
Christie,2013-10-29 00:00:00,14.7
Paul,2013-10-29 00:00:00,15.7
Kasich,2013-10-29 00:00:00,
Huckabee,2013-10-29 00:00:00,
Fiorina,2013-10-29 00:00:00,
Santorum,2013-10-29 00:00:00,3.7
Walker,2013-10-29 00:00:00,3.5
Jindal,2013-10-29 00:00:00,3.5
Perry,2013-10-29 00:00:00,3.0
Graham,2013-10-29 00:00:00,
Pataki,2013-10-29 00:00:00,
Trump,2013-10-28 00:00:00,
Cruz,2013-10-28 00:00:00,12.3
Rubio,2013-10-28 00:00:00,10.3
Carson,2013-10-28 00:00:00,
Bush,2013-10-28 00:00:00,10.7
Christie,2013-10-28 00:00:00,14.7
Paul,2013-10-28 00:00:00,15.7
Kasich,2013-10-28 00:00:00,
Huckabee,2013-10-28 00:00:00,
Fiorina,2013-10-28 00:00:00,
Santorum,2013-10-28 00:00:00,3.7
Walker,2013-10-28 00:00:00,3.5
Jindal,2013-10-28 00:00:00,3.5
Perry,2013-10-28 00:00:00,3.0
Graham,2013-10-28 00:00:00,
Pataki,2013-10-28 00:00:00,
Trump,2013-10-27 00:00:00,
Cruz,2013-10-27 00:00:00,12.3
Rubio,2013-10-27 00:00:00,10.3
Carson,2013-10-27 00:00:00,
Bush,2013-10-27 00:00:00,10.7
Christie,2013-10-27 00:00:00,14.7
Paul,2013-10-27 00:00:00,15.7
Kasich,2013-10-27 00:00:00,
Huckabee,2013-10-27 00:00:00,
Fiorina,2013-10-27 00:00:00,
Santorum,2013-10-27 00:00:00,3.7
Walker,2013-10-27 00:00:00,3.5
Jindal,2013-10-27 00:00:00,3.5
Perry,2013-10-27 00:00:00,3.0
Graham,2013-10-27 00:00:00,
Pataki,2013-10-27 00:00:00,
Trump,2013-10-26 00:00:00,
Cruz,2013-10-26 00:00:00,12.3
Rubio,2013-10-26 00:00:00,10.3
Carson,2013-10-26 00:00:00,
Bush,2013-10-26 00:00:00,10.7
Christie,2013-10-26 00:00:00,14.7
Paul,2013-10-26 00:00:00,15.7
Kasich,2013-10-26 00:00:00,
Huckabee,2013-10-26 00:00:00,
Fiorina,2013-10-26 00:00:00,
Santorum,2013-10-26 00:00:00,3.7
Walker,2013-10-26 00:00:00,3.5
Jindal,2013-10-26 00:00:00,3.5
Perry,2013-10-26 00:00:00,3.0
Graham,2013-10-26 00:00:00,
Pataki,2013-10-26 00:00:00,
Trump,2013-10-25 00:00:00,
Cruz,2013-10-25 00:00:00,12.3
Rubio,2013-10-25 00:00:00,10.3
Carson,2013-10-25 00:00:00,
Bush,2013-10-25 00:00:00,10.7
Christie,2013-10-25 00:00:00,14.7
Paul,2013-10-25 00:00:00,15.7
Kasich,2013-10-25 00:00:00,
Huckabee,2013-10-25 00:00:00,
Fiorina,2013-10-25 00:00:00,
Santorum,2013-10-25 00:00:00,3.7
Walker,2013-10-25 00:00:00,3.5
Jindal,2013-10-25 00:00:00,3.5
Perry,2013-10-25 00:00:00,3.0
Graham,2013-10-25 00:00:00,
Pataki,2013-10-25 00:00:00,
Trump,2013-10-24 00:00:00,
Cruz,2013-10-24 00:00:00,12.3
Rubio,2013-10-24 00:00:00,10.3
Carson,2013-10-24 00:00:00,
Bush,2013-10-24 00:00:00,10.7
Christie,2013-10-24 00:00:00,14.7
Paul,2013-10-24 00:00:00,15.7
Kasich,2013-10-24 00:00:00,
Huckabee,2013-10-24 00:00:00,
Fiorina,2013-10-24 00:00:00,
Santorum,2013-10-24 00:00:00,3.7
Walker,2013-10-24 00:00:00,3.5
Jindal,2013-10-24 00:00:00,3.5
Perry,2013-10-24 00:00:00,3.0
Graham,2013-10-24 00:00:00,
Pataki,2013-10-24 00:00:00,
Trump,2013-10-23 00:00:00,
Cruz,2013-10-23 00:00:00,12.3
Rubio,2013-10-23 00:00:00,10.3
Carson,2013-10-23 00:00:00,
Bush,2013-10-23 00:00:00,10.7
Christie,2013-10-23 00:00:00,14.7
Paul,2013-10-23 00:00:00,15.7
Kasich,2013-10-23 00:00:00,
Huckabee,2013-10-23 00:00:00,
Fiorina,2013-10-23 00:00:00,
Santorum,2013-10-23 00:00:00,3.7
Walker,2013-10-23 00:00:00,3.5
Jindal,2013-10-23 00:00:00,3.5
Perry,2013-10-23 00:00:00,3.0
Graham,2013-10-23 00:00:00,
Pataki,2013-10-23 00:00:00,
Trump,2013-10-22 00:00:00,
Cruz,2013-10-22 00:00:00,12.3
Rubio,2013-10-22 00:00:00,10.3
Carson,2013-10-22 00:00:00,
Bush,2013-10-22 00:00:00,10.7
Christie,2013-10-22 00:00:00,14.7
Paul,2013-10-22 00:00:00,15.7
Kasich,2013-10-22 00:00:00,
Huckabee,2013-10-22 00:00:00,
Fiorina,2013-10-22 00:00:00,
Santorum,2013-10-22 00:00:00,3.7
Walker,2013-10-22 00:00:00,3.5
Jindal,2013-10-22 00:00:00,3.5
Perry,2013-10-22 00:00:00,3.0
Graham,2013-10-22 00:00:00,
Pataki,2013-10-22 00:00:00,
Trump,2013-10-21 00:00:00,
Cruz,2013-10-21 00:00:00,12.3
Rubio,2013-10-21 00:00:00,10.3
Carson,2013-10-21 00:00:00,
Bush,2013-10-21 00:00:00,10.7
Christie,2013-10-21 00:00:00,14.7
Paul,2013-10-21 00:00:00,15.7
Kasich,2013-10-21 00:00:00,
