cand,date,rcp
Fiorina,2014-09-15 00:00:00,
Christie,2014-09-15 00:00:00,9.0
Santorum,2014-09-15 00:00:00,5.2
Walker,2014-09-15 00:00:00,5.6
Jindal,2014-09-15 00:00:00,2.7
Perry,2014-09-15 00:00:00,5.8
Graham,2014-09-15 00:00:00,
Pataki,2014-09-15 00:00:00,
Trump,2014-09-14 00:00:00,
Cruz,2014-09-14 00:00:00,8.0
Rubio,2014-09-14 00:00:00,5.3
Carson,2014-09-14 00:00:00,
Paul,2014-09-14 00:00:00,9.1
Bush,2014-09-14 00:00:00,11.9
Huckabee,2014-09-14 00:00:00,17.7
Kasich,2014-09-14 00:00:00,2.3
Fiorina,2014-09-14 00:00:00,
Christie,2014-09-14 00:00:00,9.0
Santorum,2014-09-14 00:00:00,5.2
Walker,2014-09-14 00:00:00,5.6
Jindal,2014-09-14 00:00:00,2.7
Perry,2014-09-14 00:00:00,5.8
Graham,2014-09-14 00:00:00,
Pataki,2014-09-14 00:00:00,
Trump,2014-09-13 00:00:00,
Cruz,2014-09-13 00:00:00,8.0
Rubio,2014-09-13 00:00:00,5.3
Carson,2014-09-13 00:00:00,
Paul,2014-09-13 00:00:00,9.1
Bush,2014-09-13 00:00:00,11.9
Huckabee,2014-09-13 00:00:00,17.7
Kasich,2014-09-13 00:00:00,2.3
Fiorina,2014-09-13 00:00:00,
Christie,2014-09-13 00:00:00,9.0
Santorum,2014-09-13 00:00:00,5.2
Walker,2014-09-13 00:00:00,5.6
Jindal,2014-09-13 00:00:00,2.7
Perry,2014-09-13 00:00:00,5.8
Graham,2014-09-13 00:00:00,
Pataki,2014-09-13 00:00:00,
Trump,2014-09-12 00:00:00,
Cruz,2014-09-12 00:00:00,8.0
Rubio,2014-09-12 00:00:00,5.3
Carson,2014-09-12 00:00:00,
Paul,2014-09-12 00:00:00,9.1
Bush,2014-09-12 00:00:00,11.9
Huckabee,2014-09-12 00:00:00,17.7
Kasich,2014-09-12 00:00:00,2.3
Fiorina,2014-09-12 00:00:00,
Christie,2014-09-12 00:00:00,9.0
Santorum,2014-09-12 00:00:00,5.2
Walker,2014-09-12 00:00:00,5.6
Jindal,2014-09-12 00:00:00,2.7
Perry,2014-09-12 00:00:00,5.8
Graham,2014-09-12 00:00:00,
Pataki,2014-09-12 00:00:00,
Trump,2014-09-11 00:00:00,
Cruz,2014-09-11 00:00:00,8.7
Rubio,2014-09-11 00:00:00,5.3
Carson,2014-09-11 00:00:00,
Paul,2014-09-11 00:00:00,9.5
Bush,2014-09-11 00:00:00,12.8
Huckabee,2014-09-11 00:00:00,17.0
Kasich,2014-09-11 00:00:00,2.3
Fiorina,2014-09-11 00:00:00,
Christie,2014-09-11 00:00:00,9.5
Santorum,2014-09-11 00:00:00,5.8
Walker,2014-09-11 00:00:00,5.7
Jindal,2014-09-11 00:00:00,2.0
Perry,2014-09-11 00:00:00,6.0
Graham,2014-09-11 00:00:00,
Pataki,2014-09-11 00:00:00,
Trump,2014-09-10 00:00:00,
Cruz,2014-09-10 00:00:00,8.7
Rubio,2014-09-10 00:00:00,5.3
Carson,2014-09-10 00:00:00,
Paul,2014-09-10 00:00:00,9.5
Bush,2014-09-10 00:00:00,12.8
Huckabee,2014-09-10 00:00:00,17.0
Kasich,2014-09-10 00:00:00,2.3
Fiorina,2014-09-10 00:00:00,
Christie,2014-09-10 00:00:00,9.5
Santorum,2014-09-10 00:00:00,5.8
Walker,2014-09-10 00:00:00,5.7
Jindal,2014-09-10 00:00:00,2.0
Perry,2014-09-10 00:00:00,6.0
Graham,2014-09-10 00:00:00,
Pataki,2014-09-10 00:00:00,
Trump,2014-09-09 00:00:00,
Cruz,2014-09-09 00:00:00,8.7
Rubio,2014-09-09 00:00:00,5.3
Carson,2014-09-09 00:00:00,
Paul,2014-09-09 00:00:00,9.5
Bush,2014-09-09 00:00:00,12.8
Huckabee,2014-09-09 00:00:00,17.0
Kasich,2014-09-09 00:00:00,2.3
Fiorina,2014-09-09 00:00:00,
Christie,2014-09-09 00:00:00,9.5
Santorum,2014-09-09 00:00:00,5.8
Walker,2014-09-09 00:00:00,5.7
Jindal,2014-09-09 00:00:00,2.0
Perry,2014-09-09 00:00:00,6.0
Graham,2014-09-09 00:00:00,
Pataki,2014-09-09 00:00:00,
Trump,2014-09-08 00:00:00,
Cruz,2014-09-08 00:00:00,8.7
Rubio,2014-09-08 00:00:00,5.3
Carson,2014-09-08 00:00:00,
Paul,2014-09-08 00:00:00,9.5
Bush,2014-09-08 00:00:00,12.8
Huckabee,2014-09-08 00:00:00,17.0
Kasich,2014-09-08 00:00:00,2.3
Fiorina,2014-09-08 00:00:00,
Christie,2014-09-08 00:00:00,9.5
Santorum,2014-09-08 00:00:00,5.8
Walker,2014-09-08 00:00:00,5.7
Jindal,2014-09-08 00:00:00,2.0
Perry,2014-09-08 00:00:00,6.0
Graham,2014-09-08 00:00:00,
Pataki,2014-09-08 00:00:00,
Trump,2014-09-07 00:00:00,
Cruz,2014-09-07 00:00:00,8.7
Rubio,2014-09-07 00:00:00,5.3
Carson,2014-09-07 00:00:00,
Paul,2014-09-07 00:00:00,9.5
Bush,2014-09-07 00:00:00,12.8
Huckabee,2014-09-07 00:00:00,17.0
Kasich,2014-09-07 00:00:00,2.3
Fiorina,2014-09-07 00:00:00,
Christie,2014-09-07 00:00:00,9.5
Santorum,2014-09-07 00:00:00,5.8
Walker,2014-09-07 00:00:00,5.7
Jindal,2014-09-07 00:00:00,2.0
Perry,2014-09-07 00:00:00,6.0
Graham,2014-09-07 00:00:00,
Pataki,2014-09-07 00:00:00,
Trump,2014-09-06 00:00:00,
Cruz,2014-09-06 00:00:00,8.7
Rubio,2014-09-06 00:00:00,5.3
Carson,2014-09-06 00:00:00,
Paul,2014-09-06 00:00:00,9.5
Bush,2014-09-06 00:00:00,12.8
Huckabee,2014-09-06 00:00:00,17.0
Kasich,2014-09-06 00:00:00,2.3
Fiorina,2014-09-06 00:00:00,
Christie,2014-09-06 00:00:00,9.5
Santorum,2014-09-06 00:00:00,5.8
Walker,2014-09-06 00:00:00,5.7
Jindal,2014-09-06 00:00:00,2.0
Perry,2014-09-06 00:00:00,6.0
Graham,2014-09-06 00:00:00,
Pataki,2014-09-06 00:00:00,
Trump,2014-09-05 00:00:00,
Cruz,2014-09-05 00:00:00,8.7
Rubio,2014-09-05 00:00:00,5.3
Carson,2014-09-05 00:00:00,
Paul,2014-09-05 00:00:00,9.5
Bush,2014-09-05 00:00:00,12.8
Huckabee,2014-09-05 00:00:00,17.0
Kasich,2014-09-05 00:00:00,2.3
Fiorina,2014-09-05 00:00:00,
Christie,2014-09-05 00:00:00,9.5
Santorum,2014-09-05 00:00:00,5.8
Walker,2014-09-05 00:00:00,5.7
Jindal,2014-09-05 00:00:00,2.0
Perry,2014-09-05 00:00:00,6.0
Graham,2014-09-05 00:00:00,
Pataki,2014-09-05 00:00:00,
Trump,2014-09-04 00:00:00,
Cruz,2014-09-04 00:00:00,8.7
Rubio,2014-09-04 00:00:00,5.3
Carson,2014-09-04 00:00:00,
Paul,2014-09-04 00:00:00,9.5
Bush,2014-09-04 00:00:00,12.8
Huckabee,2014-09-04 00:00:00,17.0
Kasich,2014-09-04 00:00:00,2.3
Fiorina,2014-09-04 00:00:00,
Christie,2014-09-04 00:00:00,9.5
Santorum,2014-09-04 00:00:00,5.8
Walker,2014-09-04 00:00:00,5.7
Jindal,2014-09-04 00:00:00,2.0
Perry,2014-09-04 00:00:00,6.0
Graham,2014-09-04 00:00:00,
Pataki,2014-09-04 00:00:00,
Trump,2014-09-03 00:00:00,
Cruz,2014-09-03 00:00:00,8.7
Rubio,2014-09-03 00:00:00,5.3
Carson,2014-09-03 00:00:00,
Paul,2014-09-03 00:00:00,9.5
Bush,2014-09-03 00:00:00,12.8
Huckabee,2014-09-03 00:00:00,17.0
Kasich,2014-09-03 00:00:00,2.3
Fiorina,2014-09-03 00:00:00,
Christie,2014-09-03 00:00:00,9.5
Santorum,2014-09-03 00:00:00,5.8
Walker,2014-09-03 00:00:00,5.7
Jindal,2014-09-03 00:00:00,2.0
Perry,2014-09-03 00:00:00,6.0
Graham,2014-09-03 00:00:00,
Pataki,2014-09-03 00:00:00,
Trump,2014-09-02 00:00:00,
Cruz,2014-09-02 00:00:00,8.7
Rubio,2014-09-02 00:00:00,5.3
Carson,2014-09-02 00:00:00,
Paul,2014-09-02 00:00:00,9.5
Bush,2014-09-02 00:00:00,12.8
Huckabee,2014-09-02 00:00:00,17.0
Kasich,2014-09-02 00:00:00,2.3
Fiorina,2014-09-02 00:00:00,
Christie,2014-09-02 00:00:00,9.5
Santorum,2014-09-02 00:00:00,5.8
Walker,2014-09-02 00:00:00,5.7
Jindal,2014-09-02 00:00:00,2.0
Perry,2014-09-02 00:00:00,6.0
Graham,2014-09-02 00:00:00,
Pataki,2014-09-02 00:00:00,
Trump,2014-09-01 00:00:00,
Cruz,2014-09-01 00:00:00,8.7
Rubio,2014-09-01 00:00:00,5.3
Carson,2014-09-01 00:00:00,
Paul,2014-09-01 00:00:00,9.5
Bush,2014-09-01 00:00:00,12.8
Huckabee,2014-09-01 00:00:00,17.0
Kasich,2014-09-01 00:00:00,2.3
Fiorina,2014-09-01 00:00:00,
Christie,2014-09-01 00:00:00,9.5
Santorum,2014-09-01 00:00:00,5.8
Walker,2014-09-01 00:00:00,5.7
Jindal,2014-09-01 00:00:00,2.0
Perry,2014-09-01 00:00:00,6.0
Graham,2014-09-01 00:00:00,
Pataki,2014-09-01 00:00:00,
Trump,2014-08-31 00:00:00,
Cruz,2014-08-31 00:00:00,8.7
Rubio,2014-08-31 00:00:00,5.3
Carson,2014-08-31 00:00:00,
Paul,2014-08-31 00:00:00,9.5
Bush,2014-08-31 00:00:00,12.8
Huckabee,2014-08-31 00:00:00,17.0
Kasich,2014-08-31 00:00:00,2.3
Fiorina,2014-08-31 00:00:00,
Christie,2014-08-31 00:00:00,9.5
Santorum,2014-08-31 00:00:00,5.8
Walker,2014-08-31 00:00:00,5.7
Jindal,2014-08-31 00:00:00,2.0
Perry,2014-08-31 00:00:00,6.0
Graham,2014-08-31 00:00:00,
Pataki,2014-08-31 00:00:00,
Trump,2014-08-30 00:00:00,
Cruz,2014-08-30 00:00:00,8.7
Rubio,2014-08-30 00:00:00,5.3
Carson,2014-08-30 00:00:00,
Paul,2014-08-30 00:00:00,9.5
Bush,2014-08-30 00:00:00,12.8
Huckabee,2014-08-30 00:00:00,17.0
Kasich,2014-08-30 00:00:00,2.3
Fiorina,2014-08-30 00:00:00,
Christie,2014-08-30 00:00:00,9.5
Santorum,2014-08-30 00:00:00,5.8
Walker,2014-08-30 00:00:00,5.7
Jindal,2014-08-30 00:00:00,2.0
Perry,2014-08-30 00:00:00,6.0
Graham,2014-08-30 00:00:00,
Pataki,2014-08-30 00:00:00,
Trump,2014-08-29 00:00:00,
Cruz,2014-08-29 00:00:00,8.7
Rubio,2014-08-29 00:00:00,5.3
Carson,2014-08-29 00:00:00,
Paul,2014-08-29 00:00:00,9.5
Bush,2014-08-29 00:00:00,12.8
Huckabee,2014-08-29 00:00:00,17.0
Kasich,2014-08-29 00:00:00,2.3
Fiorina,2014-08-29 00:00:00,
Christie,2014-08-29 00:00:00,9.5
Santorum,2014-08-29 00:00:00,5.8
Walker,2014-08-29 00:00:00,5.7
Jindal,2014-08-29 00:00:00,2.0
Perry,2014-08-29 00:00:00,6.0
Graham,2014-08-29 00:00:00,
Pataki,2014-08-29 00:00:00,
Trump,2014-08-28 00:00:00,
Cruz,2014-08-28 00:00:00,8.7
Rubio,2014-08-28 00:00:00,5.3
Carson,2014-08-28 00:00:00,
Paul,2014-08-28 00:00:00,9.5
Bush,2014-08-28 00:00:00,12.8
Huckabee,2014-08-28 00:00:00,17.0
Kasich,2014-08-28 00:00:00,2.3
Fiorina,2014-08-28 00:00:00,
Christie,2014-08-28 00:00:00,9.5
Santorum,2014-08-28 00:00:00,5.8
Walker,2014-08-28 00:00:00,5.7
Jindal,2014-08-28 00:00:00,2.0
Perry,2014-08-28 00:00:00,6.0
Graham,2014-08-28 00:00:00,
Pataki,2014-08-28 00:00:00,
Trump,2014-08-27 00:00:00,
Cruz,2014-08-27 00:00:00,8.7
Rubio,2014-08-27 00:00:00,5.3
Carson,2014-08-27 00:00:00,
Paul,2014-08-27 00:00:00,9.5
Bush,2014-08-27 00:00:00,12.8
Huckabee,2014-08-27 00:00:00,17.0
Kasich,2014-08-27 00:00:00,2.3
Fiorina,2014-08-27 00:00:00,
Christie,2014-08-27 00:00:00,9.5
Santorum,2014-08-27 00:00:00,5.8
Walker,2014-08-27 00:00:00,5.7
Jindal,2014-08-27 00:00:00,2.0
Perry,2014-08-27 00:00:00,6.0
Graham,2014-08-27 00:00:00,
Pataki,2014-08-27 00:00:00,
Trump,2014-08-26 00:00:00,
Cruz,2014-08-26 00:00:00,9.3
Rubio,2014-08-26 00:00:00,5.5
Carson,2014-08-26 00:00:00,
Paul,2014-08-26 00:00:00,10.0
Bush,2014-08-26 00:00:00,13.3
Huckabee,2014-08-26 00:00:00,16.6
Kasich,2014-08-26 00:00:00,3.0
Fiorina,2014-08-26 00:00:00,
Christie,2014-08-26 00:00:00,8.8
Santorum,2014-08-26 00:00:00,5.8
Walker,2014-08-26 00:00:00,6.0
Jindal,2014-08-26 00:00:00,2.0
Perry,2014-08-26 00:00:00,4.3
Graham,2014-08-26 00:00:00,
Pataki,2014-08-26 00:00:00,
Trump,2014-08-25 00:00:00,
Cruz,2014-08-25 00:00:00,9.3
Rubio,2014-08-25 00:00:00,5.5
Carson,2014-08-25 00:00:00,
Paul,2014-08-25 00:00:00,10.0
Bush,2014-08-25 00:00:00,13.3
Huckabee,2014-08-25 00:00:00,16.6
Kasich,2014-08-25 00:00:00,3.0
Fiorina,2014-08-25 00:00:00,
Christie,2014-08-25 00:00:00,8.8
Santorum,2014-08-25 00:00:00,5.8
Walker,2014-08-25 00:00:00,6.0
Jindal,2014-08-25 00:00:00,2.0
Perry,2014-08-25 00:00:00,4.3
Graham,2014-08-25 00:00:00,
Pataki,2014-08-25 00:00:00,
Trump,2014-08-24 00:00:00,
Cruz,2014-08-24 00:00:00,9.3
Rubio,2014-08-24 00:00:00,5.5
Carson,2014-08-24 00:00:00,
Paul,2014-08-24 00:00:00,10.0
Bush,2014-08-24 00:00:00,13.3
Huckabee,2014-08-24 00:00:00,16.6
Kasich,2014-08-24 00:00:00,3.0
Fiorina,2014-08-24 00:00:00,
Christie,2014-08-24 00:00:00,8.8
Santorum,2014-08-24 00:00:00,5.8
Walker,2014-08-24 00:00:00,6.0
Jindal,2014-08-24 00:00:00,2.0
Perry,2014-08-24 00:00:00,4.3
Graham,2014-08-24 00:00:00,
Pataki,2014-08-24 00:00:00,
Trump,2014-08-23 00:00:00,
Cruz,2014-08-23 00:00:00,9.3
Rubio,2014-08-23 00:00:00,5.5
Carson,2014-08-23 00:00:00,
Paul,2014-08-23 00:00:00,10.0
Bush,2014-08-23 00:00:00,13.3
Huckabee,2014-08-23 00:00:00,16.6
Kasich,2014-08-23 00:00:00,3.0
Fiorina,2014-08-23 00:00:00,
Christie,2014-08-23 00:00:00,8.8
Santorum,2014-08-23 00:00:00,5.8
Walker,2014-08-23 00:00:00,6.0
Jindal,2014-08-23 00:00:00,2.0
Perry,2014-08-23 00:00:00,4.3
Graham,2014-08-23 00:00:00,
Pataki,2014-08-23 00:00:00,
Trump,2014-08-22 00:00:00,
Cruz,2014-08-22 00:00:00,9.3
Rubio,2014-08-22 00:00:00,5.5
Carson,2014-08-22 00:00:00,
Paul,2014-08-22 00:00:00,10.0
Bush,2014-08-22 00:00:00,13.3
Huckabee,2014-08-22 00:00:00,16.6
Kasich,2014-08-22 00:00:00,3.0
Fiorina,2014-08-22 00:00:00,
Christie,2014-08-22 00:00:00,8.8
Santorum,2014-08-22 00:00:00,5.8
Walker,2014-08-22 00:00:00,6.0
Jindal,2014-08-22 00:00:00,2.0
Perry,2014-08-22 00:00:00,4.3
Graham,2014-08-22 00:00:00,
Pataki,2014-08-22 00:00:00,
Trump,2014-08-21 00:00:00,
Cruz,2014-08-21 00:00:00,9.3
Rubio,2014-08-21 00:00:00,5.5
Carson,2014-08-21 00:00:00,
Paul,2014-08-21 00:00:00,10.0
Bush,2014-08-21 00:00:00,13.3
Huckabee,2014-08-21 00:00:00,16.6
Kasich,2014-08-21 00:00:00,3.0
Fiorina,2014-08-21 00:00:00,
Christie,2014-08-21 00:00:00,8.8
Santorum,2014-08-21 00:00:00,5.8
Walker,2014-08-21 00:00:00,6.0
Jindal,2014-08-21 00:00:00,2.0
Perry,2014-08-21 00:00:00,4.3
Graham,2014-08-21 00:00:00,
Pataki,2014-08-21 00:00:00,
Trump,2014-08-20 00:00:00,
Cruz,2014-08-20 00:00:00,9.3
Rubio,2014-08-20 00:00:00,5.5
Carson,2014-08-20 00:00:00,
Paul,2014-08-20 00:00:00,10.0
Bush,2014-08-20 00:00:00,13.3
Huckabee,2014-08-20 00:00:00,16.6
Kasich,2014-08-20 00:00:00,3.0
Fiorina,2014-08-20 00:00:00,
Christie,2014-08-20 00:00:00,8.8
Santorum,2014-08-20 00:00:00,5.8
Walker,2014-08-20 00:00:00,6.0
Jindal,2014-08-20 00:00:00,2.0
Perry,2014-08-20 00:00:00,4.3
Graham,2014-08-20 00:00:00,
Pataki,2014-08-20 00:00:00,
Trump,2014-08-19 00:00:00,
Cruz,2014-08-19 00:00:00,9.3
Rubio,2014-08-19 00:00:00,5.5
Carson,2014-08-19 00:00:00,
Paul,2014-08-19 00:00:00,10.0
Bush,2014-08-19 00:00:00,13.3
Huckabee,2014-08-19 00:00:00,16.6
Kasich,2014-08-19 00:00:00,3.0
Fiorina,2014-08-19 00:00:00,
Christie,2014-08-19 00:00:00,8.8
Santorum,2014-08-19 00:00:00,5.8
Walker,2014-08-19 00:00:00,6.0
Jindal,2014-08-19 00:00:00,2.0
Perry,2014-08-19 00:00:00,4.3
Graham,2014-08-19 00:00:00,
Pataki,2014-08-19 00:00:00,
Trump,2014-08-18 00:00:00,
Cruz,2014-08-18 00:00:00,9.3
Rubio,2014-08-18 00:00:00,5.5
Carson,2014-08-18 00:00:00,
Paul,2014-08-18 00:00:00,10.0
Bush,2014-08-18 00:00:00,13.3
Huckabee,2014-08-18 00:00:00,16.6
Kasich,2014-08-18 00:00:00,3.0
Fiorina,2014-08-18 00:00:00,
Christie,2014-08-18 00:00:00,8.8
Santorum,2014-08-18 00:00:00,5.8
Walker,2014-08-18 00:00:00,6.0
Jindal,2014-08-18 00:00:00,2.0
Perry,2014-08-18 00:00:00,4.3
Graham,2014-08-18 00:00:00,
Pataki,2014-08-18 00:00:00,
Trump,2014-08-17 00:00:00,
Cruz,2014-08-17 00:00:00,9.3
Rubio,2014-08-17 00:00:00,5.5
Carson,2014-08-17 00:00:00,
Paul,2014-08-17 00:00:00,10.0
Bush,2014-08-17 00:00:00,13.3
Huckabee,2014-08-17 00:00:00,16.6
Kasich,2014-08-17 00:00:00,3.0
Fiorina,2014-08-17 00:00:00,
Christie,2014-08-17 00:00:00,8.8
Santorum,2014-08-17 00:00:00,5.8
Walker,2014-08-17 00:00:00,6.0
Jindal,2014-08-17 00:00:00,2.0
Perry,2014-08-17 00:00:00,4.3
Graham,2014-08-17 00:00:00,
Pataki,2014-08-17 00:00:00,
Trump,2014-08-16 00:00:00,
Cruz,2014-08-16 00:00:00,9.3
Rubio,2014-08-16 00:00:00,5.5
Carson,2014-08-16 00:00:00,
Paul,2014-08-16 00:00:00,10.0
Bush,2014-08-16 00:00:00,13.3
Huckabee,2014-08-16 00:00:00,16.6
Kasich,2014-08-16 00:00:00,3.0
Fiorina,2014-08-16 00:00:00,
Christie,2014-08-16 00:00:00,8.8
Santorum,2014-08-16 00:00:00,5.8
Walker,2014-08-16 00:00:00,6.0
Jindal,2014-08-16 00:00:00,2.0
Perry,2014-08-16 00:00:00,4.3
Graham,2014-08-16 00:00:00,
Pataki,2014-08-16 00:00:00,
Trump,2014-08-15 00:00:00,
Cruz,2014-08-15 00:00:00,9.3
Rubio,2014-08-15 00:00:00,5.5
Carson,2014-08-15 00:00:00,
Paul,2014-08-15 00:00:00,10.0
Bush,2014-08-15 00:00:00,13.3
Huckabee,2014-08-15 00:00:00,16.6
Kasich,2014-08-15 00:00:00,3.0
Fiorina,2014-08-15 00:00:00,
Christie,2014-08-15 00:00:00,8.8
Santorum,2014-08-15 00:00:00,5.8
Walker,2014-08-15 00:00:00,6.0
Jindal,2014-08-15 00:00:00,2.0
Perry,2014-08-15 00:00:00,4.3
Graham,2014-08-15 00:00:00,
Pataki,2014-08-15 00:00:00,
Trump,2014-08-14 00:00:00,
Cruz,2014-08-14 00:00:00,9.3
Rubio,2014-08-14 00:00:00,5.5
Carson,2014-08-14 00:00:00,
Paul,2014-08-14 00:00:00,10.0
Bush,2014-08-14 00:00:00,13.3
Huckabee,2014-08-14 00:00:00,16.6
Kasich,2014-08-14 00:00:00,3.0
Fiorina,2014-08-14 00:00:00,
Christie,2014-08-14 00:00:00,8.8
Santorum,2014-08-14 00:00:00,5.8
Walker,2014-08-14 00:00:00,6.0
Jindal,2014-08-14 00:00:00,2.0
Perry,2014-08-14 00:00:00,4.3
Graham,2014-08-14 00:00:00,
Pataki,2014-08-14 00:00:00,
Trump,2014-08-13 00:00:00,
Cruz,2014-08-13 00:00:00,9.3
Rubio,2014-08-13 00:00:00,5.5
Carson,2014-08-13 00:00:00,
Paul,2014-08-13 00:00:00,10.0
Bush,2014-08-13 00:00:00,13.3
Huckabee,2014-08-13 00:00:00,16.6
Kasich,2014-08-13 00:00:00,3.0
Fiorina,2014-08-13 00:00:00,
Christie,2014-08-13 00:00:00,8.8
Santorum,2014-08-13 00:00:00,5.8
Walker,2014-08-13 00:00:00,6.0
Jindal,2014-08-13 00:00:00,2.0
Perry,2014-08-13 00:00:00,4.3
Graham,2014-08-13 00:00:00,
Pataki,2014-08-13 00:00:00,
Trump,2014-08-12 00:00:00,
Cruz,2014-08-12 00:00:00,9.3
Rubio,2014-08-12 00:00:00,5.5
Carson,2014-08-12 00:00:00,
Paul,2014-08-12 00:00:00,10.0
Bush,2014-08-12 00:00:00,13.3
Huckabee,2014-08-12 00:00:00,16.6
Kasich,2014-08-12 00:00:00,3.0
Fiorina,2014-08-12 00:00:00,
Christie,2014-08-12 00:00:00,8.8
Santorum,2014-08-12 00:00:00,5.8
Walker,2014-08-12 00:00:00,6.0
Jindal,2014-08-12 00:00:00,2.0
Perry,2014-08-12 00:00:00,4.3
Graham,2014-08-12 00:00:00,
Pataki,2014-08-12 00:00:00,
Trump,2014-08-11 00:00:00,
Cruz,2014-08-11 00:00:00,9.3
Rubio,2014-08-11 00:00:00,5.5
Carson,2014-08-11 00:00:00,
Paul,2014-08-11 00:00:00,10.0
Bush,2014-08-11 00:00:00,13.3
Huckabee,2014-08-11 00:00:00,16.6
Kasich,2014-08-11 00:00:00,3.0
Fiorina,2014-08-11 00:00:00,
Christie,2014-08-11 00:00:00,8.8
Santorum,2014-08-11 00:00:00,5.8
Walker,2014-08-11 00:00:00,6.0
Jindal,2014-08-11 00:00:00,2.0
Perry,2014-08-11 00:00:00,4.3
Graham,2014-08-11 00:00:00,
Pataki,2014-08-11 00:00:00,
Trump,2014-08-10 00:00:00,
Cruz,2014-08-10 00:00:00,9.3
Rubio,2014-08-10 00:00:00,5.5
Carson,2014-08-10 00:00:00,
Paul,2014-08-10 00:00:00,10.0
Bush,2014-08-10 00:00:00,13.3
Huckabee,2014-08-10 00:00:00,16.6
Kasich,2014-08-10 00:00:00,3.0
Fiorina,2014-08-10 00:00:00,
Christie,2014-08-10 00:00:00,8.8
Santorum,2014-08-10 00:00:00,5.8
Walker,2014-08-10 00:00:00,6.0
Jindal,2014-08-10 00:00:00,2.0
Perry,2014-08-10 00:00:00,4.3
Graham,2014-08-10 00:00:00,
Pataki,2014-08-10 00:00:00,
Trump,2014-08-09 00:00:00,
Cruz,2014-08-09 00:00:00,9.3
Rubio,2014-08-09 00:00:00,5.5
Carson,2014-08-09 00:00:00,
Paul,2014-08-09 00:00:00,10.0
Bush,2014-08-09 00:00:00,13.3
Huckabee,2014-08-09 00:00:00,16.6
Kasich,2014-08-09 00:00:00,3.0
Fiorina,2014-08-09 00:00:00,
Christie,2014-08-09 00:00:00,8.8
Santorum,2014-08-09 00:00:00,5.8
Walker,2014-08-09 00:00:00,6.0
Jindal,2014-08-09 00:00:00,2.0
Perry,2014-08-09 00:00:00,4.3
Graham,2014-08-09 00:00:00,
Pataki,2014-08-09 00:00:00,
Trump,2014-08-08 00:00:00,
Cruz,2014-08-08 00:00:00,9.3
Rubio,2014-08-08 00:00:00,5.5
Carson,2014-08-08 00:00:00,
Paul,2014-08-08 00:00:00,10.0
Bush,2014-08-08 00:00:00,13.3
Huckabee,2014-08-08 00:00:00,16.6
Kasich,2014-08-08 00:00:00,3.0
Fiorina,2014-08-08 00:00:00,
Christie,2014-08-08 00:00:00,8.8
Santorum,2014-08-08 00:00:00,5.8
Walker,2014-08-08 00:00:00,6.0
Jindal,2014-08-08 00:00:00,2.0
Perry,2014-08-08 00:00:00,4.3
Graham,2014-08-08 00:00:00,
Pataki,2014-08-08 00:00:00,
Trump,2014-08-07 00:00:00,
Cruz,2014-08-07 00:00:00,9.3
Rubio,2014-08-07 00:00:00,5.5
Carson,2014-08-07 00:00:00,
Paul,2014-08-07 00:00:00,10.0
Bush,2014-08-07 00:00:00,13.3
Huckabee,2014-08-07 00:00:00,16.6
Kasich,2014-08-07 00:00:00,3.0
Fiorina,2014-08-07 00:00:00,
Christie,2014-08-07 00:00:00,8.8
Santorum,2014-08-07 00:00:00,5.8
Walker,2014-08-07 00:00:00,6.0
Jindal,2014-08-07 00:00:00,2.0
Perry,2014-08-07 00:00:00,4.3
Graham,2014-08-07 00:00:00,
Pataki,2014-08-07 00:00:00,
Trump,2014-08-06 00:00:00,
Cruz,2014-08-06 00:00:00,9.3
Rubio,2014-08-06 00:00:00,5.5
Carson,2014-08-06 00:00:00,
Paul,2014-08-06 00:00:00,10.0
Bush,2014-08-06 00:00:00,13.3
Huckabee,2014-08-06 00:00:00,16.6
Kasich,2014-08-06 00:00:00,3.0
Fiorina,2014-08-06 00:00:00,
Christie,2014-08-06 00:00:00,8.8
Santorum,2014-08-06 00:00:00,5.8
Walker,2014-08-06 00:00:00,6.0
Jindal,2014-08-06 00:00:00,2.0
Perry,2014-08-06 00:00:00,4.3
Graham,2014-08-06 00:00:00,
Pataki,2014-08-06 00:00:00,
Trump,2014-08-05 00:00:00,
Cruz,2014-08-05 00:00:00,9.3
Rubio,2014-08-05 00:00:00,5.5
Carson,2014-08-05 00:00:00,
Paul,2014-08-05 00:00:00,10.0
Bush,2014-08-05 00:00:00,13.3
Huckabee,2014-08-05 00:00:00,16.6
Kasich,2014-08-05 00:00:00,3.0
Fiorina,2014-08-05 00:00:00,
Christie,2014-08-05 00:00:00,8.8
Santorum,2014-08-05 00:00:00,5.8
Walker,2014-08-05 00:00:00,6.0
Jindal,2014-08-05 00:00:00,2.0
Perry,2014-08-05 00:00:00,4.3
Graham,2014-08-05 00:00:00,
Pataki,2014-08-05 00:00:00,
Trump,2014-08-04 00:00:00,
Cruz,2014-08-04 00:00:00,9.3
Rubio,2014-08-04 00:00:00,5.5
Carson,2014-08-04 00:00:00,
Paul,2014-08-04 00:00:00,10.0
Bush,2014-08-04 00:00:00,13.3
Huckabee,2014-08-04 00:00:00,16.6
Kasich,2014-08-04 00:00:00,3.0
Fiorina,2014-08-04 00:00:00,
Christie,2014-08-04 00:00:00,8.8
Santorum,2014-08-04 00:00:00,5.8
Walker,2014-08-04 00:00:00,6.0
